x	y	clusters
-9.01393222367	17.4019090945	3
-15.3905231318	15.5130061985	3
20.2861985713	-9.55793109492	2
-2.21051111328	-1.2398556942	0
-12.034792632	13.6675948254	3
-14.5363515552	13.5983508277	3
-14.8723006297	13.5950673761	3
-13.8983459614	13.7948577046	3
-11.854485255	14.2040882679	3
-8.17210246773	13.504502767	3
-0.45642685989	-5.96590978909	0
-7.71948847554	-8.21545802928	1
-5.46402132451	-9.64870075977	1
-6.79319848006	19.0083286094	8
-5.81967296055	16.9208434874	8
-6.11361520786	16.9753433717	8
-18.5786313782	10.4898339751	3
-8.86126987477	18.5165327854	8
-18.4117167621	11.3923728912	3
-23.8629814875	14.0855680318	3
1.36979290393	-6.08539768285	0
-4.18606401737	4.50681231191	0
-2.42849154798	10.6453080531	8
-15.4990824997	11.1202320208	3
-17.232230494	9.97512065725	3
-15.9398205725	10.5025752526	3
-18.7563050233	9.94750651543	3
-18.005249217	9.69276698158	3
-16.7998346914	10.0191669626	3
-15.6128521056	8.7975649877	3
-15.1186881889	9.39733873669	3
-16.1891509359	10.4138849012	3
-22.7660549413	14.5767716391	3
-11.672384359	13.9079805419	3
-16.6762998639	11.1489581129	3
-29.0462479462	24.8571765495	10
26.3689065662	-19.9199065697	10
-15.6826947245	25.8757826225	10
27.0923953624	4.81973717359	10
24.180625596	-26.5481047455	10
-21.3979851418	-17.46565924	10
-25.3577868209	-7.65654131416	10
-11.4919246785	-22.8393994709	10
23.8733592871	-24.8828261184	10
-22.9742233774	-5.12989561857	10
-22.8051481772	-26.5093224429	10
19.5516532853	19.6387683693	10
-28.6009188892	-20.4552052596	10
-25.1318380941	24.7793198263	10
-4.96925444477	-24.1093792223	10
-2.77084366093	-27.3450628274	10
18.8194598785	24.6963477573	10
26.9641868095	19.5588164953	10
-17.8668283173	-19.7061258636	10
-0.275722237843	23.869268252	10
-5.65758766937	-23.7089875938	10
-23.5254026039	-27.5576422545	10
19.9903780877	19.4393695876	10
-13.3604078208	-18.5223104551	10
-22.24308421	-20.4455874489	10
-28.4423278888	-21.5192651569	10
22.6042483267	24.983964891	10
-21.4357903821	-5.26269614875	10
0.556933245322	-30.4007217927	10
-22.0950950931	-0.980548721568	10
-23.3250793932	-2.59740601966	10
19.6153636725	-28.1101013574	10
13.4148421176	15.3573942873	10
4.8977596292	12.7819318715	10
-14.2937150618	24.843497409	10
18.2085223991	-28.5029004183	10
-24.7341930346	-5.9366912121	10
23.9016765499	23.2022275824	10
